date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2008-03-15,Rakhine,Maungdaw,Nyaung Chung,20.809099,92.398293,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,340.0,0.184
2008-03-15,Rakhine,Maungdaw,Nyaung Chung,20.809099,92.398293,oil and fats,Oil (palm),L,actual,Retail,MMK,2100.0,1.1365
2008-03-15,Rakhine,Maungdaw,Nyaung Chung,20.809099,92.398293,pulses and nuts,Chickpeas (local),KG,actual,Retail,MMK,800.0,0.433
2008-03-15,Rakhine,Maungdaw,Taung Bazzar,21.00514,92.507,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,330.0,0.1786
2008-03-15,Rakhine,Maungdaw,Taung Bazzar,21.00514,92.507,oil and fats,Oil (palm),L,actual,Retail,MMK,2500.0,1.353
2008-03-15,Rakhine,Maungdaw,Taung Bazzar,21.00514,92.507,pulses and nuts,Chickpeas (local),KG,actual,Retail,MMK,800.0,0.433
2008-03-15,Rakhine,Maungdaw,Taung Pyo Let Wai,21.2,92.2,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,445.0,0.2408
2008-03-15,Rakhine,Maungdaw,Taung Pyo Let Wai,21.2,92.2,oil and fats,Oil (palm),L,actual,Retail,MMK,2000.0,1.0824
2008-03-15,Rakhine,Maungdaw,Taung Pyo Let Wai,21.2,92.2,pulses and nuts,Chickpeas (local),KG,actual,Retail,MMK,680.0,0.368
2008-03-15,Rakhine,Mrauk-U,Kha Mauck Siek,20.674,93.26,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,390.0,0.2111
2008-03-15,Rakhine,Mrauk-U,Kha Mauck Siek,20.674,93.26,oil and fats,Oil (palm),L,actual,Retail,MMK,2000.0,1.0824
2008-03-15,Rakhine,Mrauk-U,Kha Mauck Siek,20.674,93.26,pulses and nuts,Chickpeas (local),KG,actual,Retail,MMK,700.0,0.3788
2008-03-15,Rakhine,Sittwe,Rathedaung,20.4788089999999,92.7562099999999,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,350.0,0.1894
2008-03-15,Rakhine,Sittwe,Rathedaung,20.4788089999999,92.7562099999999,oil and fats,Oil (palm),L,actual,Retail,MMK,2000.0,1.0824
2008-03-15,Rakhine,Sittwe,Rathedaung,20.4788089999999,92.7562099999999,pulses and nuts,Chickpeas (local),KG,actual,Retail,MMK,800.0,0.433
2008-03-15,Rakhine,Sittwe,Zedi Pyin,20.575781,92.670403,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,340.0,0.184
2008-03-15,Rakhine,Sittwe,Zedi Pyin,20.575781,92.670403,oil and fats,Oil (palm),L,actual,Retail,MMK,2000.0,1.0824
2008-03-15,Rakhine,Sittwe,Zedi Pyin,20.575781,92.670403,pulses and nuts,Chickpeas (local),KG,actual,Retail,MMK,800.0,0.433
2008-03-15,Shan (North),Hopang,Kaung Ming Sang,22.967,98.967,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,446.47,0.2416
2008-03-15,Shan (North),Hopang,Kaung Ming Sang,22.967,98.967,vegetables and fruits,Onions,KG,actual,Retail,MMK,1488.23,0.8054
2008-03-15,Shan (North),Hopang,Long Tan,22.906,99.368,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,297.65,0.1611
2008-03-15,Shan (North),Hopang,Long Tan,22.906,99.368,vegetables and fruits,Onions,KG,actual,Retail,MMK,595.29,0.3222
2008-03-15,Shan (North),Kyaukme,Man Pan,22.290461,97.776077,cereals and tubers,Maize,KG,actual,Retail,MMK,333.33,0.1804
2008-03-15,Shan (North),Kyaukme,Man Pan,22.290461,97.776077,cereals and tubers,Potatoes,KG,actual,Retail,MMK,424.24,0.2296
2008-03-15,Shan (North),Kyaukme,Man Pan,22.290461,97.776077,cereals and tubers,Rice (high quality),KG,actual,Retail,MMK,550.0,0.2977
2008-03-15,Shan (North),Kyaukme,Man Pan,22.290461,97.776077,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,350.0,0.1894
2008-03-15,Shan (North),Kyaukme,Man Pan,22.290461,97.776077,oil and fats,Oil (palm),L,actual,Retail,MMK,2545.45,1.3776
2008-03-15,Shan (North),Kyaukme,Man Pan,22.290461,97.776077,pulses and nuts,Soybeans,KG,actual,Retail,MMK,1515.15,0.82
2008-03-15,Shan (North),Kyaukme,Man Pan,22.290461,97.776077,vegetables and fruits,Garlic,KG,actual,Retail,MMK,1090.91,0.5904
2008-03-15,Shan (North),Kyaukme,Man Pan,22.290461,97.776077,vegetables and fruits,Onions,KG,actual,Retail,MMK,909.09,0.492
2008-03-15,Shan (North),Kyaukme,Manton,23.25201,97.12402,cereals and tubers,Maize,KG,actual,Retail,MMK,454.55,0.246
2008-03-15,Shan (North),Kyaukme,Manton,23.25201,97.12402,cereals and tubers,Potatoes,KG,actual,Retail,MMK,424.24,0.2296
2008-03-15,Shan (North),Kyaukme,Manton,23.25201,97.12402,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,600.0,0.3247
2008-03-15,Shan (North),Kyaukme,Manton,23.25201,97.12402,oil and fats,Oil (palm),L,actual,Retail,MMK,2909.09,1.5744
2008-03-15,Shan (North),Kyaukme,Manton,23.25201,97.12402,pulses and nuts,Soybeans,KG,actual,Retail,MMK,727.27,0.3936
2008-03-15,Shan (North),Kyaukme,Manton,23.25201,97.12402,vegetables and fruits,Garlic,KG,actual,Retail,MMK,909.09,0.492
2008-03-15,Shan (North),Kyaukme,Manton,23.25201,97.12402,vegetables and fruits,Onions,KG,actual,Retail,MMK,909.09,0.492
2008-03-15,Shan (North),Lashio,Lashio Market,22.9333333,97.75,cereals and tubers,Potatoes,KG,actual,Retail,MMK,606.06,0.328
2008-03-15,Shan (North),Lashio,Lashio Market,22.9333333,97.75,cereals and tubers,Rice (high quality),KG,actual,Retail,MMK,800.0,0.433
2008-03-15,Shan (North),Lashio,Lashio Market,22.9333333,97.75,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,425.0,0.23
2008-03-15,Shan (North),Lashio,Lashio Market,22.9333333,97.75,pulses and nuts,Soybeans,KG,actual,Retail,MMK,848.48,0.4592
2008-03-15,Shan (North),Lashio,Lashio Market,22.9333333,97.75,vegetables and fruits,Onions,KG,actual,Retail,MMK,545.45,0.2952
2008-03-15,Shan (North),Matman,Pang Kham,22.20932,99.15204,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,386.94,0.2094
2008-03-15,Shan (North),Matman,Pang Kham,22.20932,99.15204,vegetables and fruits,Onions,KG,actual,Retail,MMK,1190.58,0.6443
2008-03-15,Shan (North),Matman,Pang Yang,22.12814,98.79602,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,267.88,0.145
2008-03-15,Shan (North),Matman,Pang Yang,22.12814,98.79602,vegetables and fruits,Onions,KG,actual,Retail,MMK,1190.58,0.6443
2008-03-15,Shan (South),Taunggyi,Hsihseng,20.15702,97.2511,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,360.0,0.1948
2008-03-15,Shan (South),Taunggyi,Hsihseng,20.15702,97.2511,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MMK,2424.24,1.312
2008-03-15,Shan (South),Taunggyi,Hsihseng,20.15702,97.2511,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,MMK,3636.36,1.968
2008-03-15,Shan (South),Taunggyi,Hsihseng,20.15702,97.2511,"meat, fish and eggs",Meat (pork),KG,actual,Retail,MMK,4848.48,2.624
2008-03-15,Shan (South),Taunggyi,Hsihseng,20.15702,97.2511,vegetables and fruits,Garlic,KG,actual,Retail,MMK,303.03,0.164
2008-03-15,Shan (South),Taunggyi,Taunggyi,20.7833333,97.0333333,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,320.0,0.1732
2008-03-15,Shan (South),Taunggyi,Taunggyi,20.7833333,97.0333333,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MMK,3272.73,1.7712
2008-03-15,Shan (South),Taunggyi,Taunggyi,20.7833333,97.0333333,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,MMK,3454.55,1.8696
2008-03-15,Shan (South),Taunggyi,Taunggyi,20.7833333,97.0333333,"meat, fish and eggs",Meat (pork),KG,actual,Retail,MMK,3636.36,1.968
2008-03-15,Shan (South),Taunggyi,Taunggyi,20.7833333,97.0333333,miscellaneous food,Salt,KG,actual,Retail,MMK,121.21,0.0656
2008-03-15,Shan (South),Taunggyi,Taunggyi,20.7833333,97.0333333,vegetables and fruits,Garlic,KG,actual,Retail,MMK,303.03,0.164
2008-04-15,Kachin,Myitkyina,Sadung,25.39215,97.90421,cereals and tubers,Potatoes,KG,actual,Retail,MMK,375.0,0.2029
2008-04-15,Kachin,Myitkyina,Sadung,25.39215,97.90421,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,650.0,0.3518
2008-04-15,Kachin,Myitkyina,Sadung,25.39215,97.90421,vegetables and fruits,Onions,KG,actual,Retail,MMK,750.0,0.4059
2008-04-15,Kachin,Myitkyina,Sadung,25.39215,97.90421,vegetables and fruits,Tomatoes,KG,actual,Retail,MMK,1298.0,0.7025
2008-04-15,Magway,Magway,Magway,20.15,94.9166667,cereals and tubers,Potatoes,KG,actual,Retail,MMK,181.82,0.0984
2008-04-15,Magway,Magway,Magway,20.15,94.9166667,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,625.0,0.3382
2008-04-15,Magway,Magway,Magway,20.15,94.9166667,vegetables and fruits,Tomatoes,KG,actual,Retail,MMK,121.21,0.0656
2008-04-15,Magway,Magway,Yenanchaung,20.45942,94.871,cereals and tubers,Potatoes,KG,actual,Retail,MMK,363.64,0.1968
2008-04-15,Magway,Magway,Yenanchaung,20.45942,94.871,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,625.0,0.3382
2008-04-15,Magway,Magway,Yenanchaung,20.45942,94.871,vegetables and fruits,Tomatoes,KG,actual,Retail,MMK,606.06,0.328
2008-04-15,Rakhine,Maungdaw,Alel Than Kyaw,20.68022,92.443343,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,480.0,0.2598
2008-04-15,Rakhine,Maungdaw,Alel Than Kyaw,20.68022,92.443343,oil and fats,Oil (palm),L,actual,Retail,MMK,2100.0,1.1365
2008-04-15,Rakhine,Maungdaw,Alel Than Kyaw,20.68022,92.443343,pulses and nuts,Chickpeas (local),KG,actual,Retail,MMK,700.0,0.3788
2008-04-15,Rakhine,Maungdaw,Buthidaung,20.8700009999999,92.5274509999999,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,420.0,0.2273
2008-04-15,Rakhine,Maungdaw,Buthidaung,20.8700009999999,92.5274509999999,oil and fats,Oil (palm),L,actual,Retail,MMK,1800.0,0.9741
2008-04-15,Rakhine,Maungdaw,Buthidaung,20.8700009999999,92.5274509999999,pulses and nuts,Chickpeas (local),KG,actual,Retail,MMK,900.0,0.4871
2008-04-15,Rakhine,Maungdaw,Kyein Chung,21.087561,92.339241,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,480.0,0.2598
2008-04-15,Rakhine,Maungdaw,Kyein Chung,21.087561,92.339241,oil and fats,Oil (palm),L,actual,Retail,MMK,2100.0,1.1365
2008-04-15,Rakhine,Maungdaw,Kyein Chung,21.087561,92.339241,pulses and nuts,Chickpeas (local),KG,actual,Retail,MMK,650.0,0.3518
2008-04-15,Rakhine,Maungdaw,Maungdaw,20.82112,92.37133,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,450.0,0.2435
2008-04-15,Rakhine,Maungdaw,Maungdaw,20.82112,92.37133,oil and fats,Oil (palm),L,actual,Retail,MMK,2000.0,1.0824
2008-04-15,Rakhine,Maungdaw,Maungdaw,20.82112,92.37133,pulses and nuts,Chickpeas (local),KG,actual,Retail,MMK,600.0,0.3247
2008-04-15,Rakhine,Maungdaw,Myin Hlut,20.614149,92.515717,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,430.0,0.2327
2008-04-15,Rakhine,Maungdaw,Myin Hlut,20.614149,92.515717,oil and fats,Oil (palm),L,actual,Retail,MMK,2000.0,1.0824
2008-04-15,Rakhine,Maungdaw,Myin Hlut,20.614149,92.515717,pulses and nuts,Chickpeas (local),KG,actual,Retail,MMK,400.0,0.2165
2008-04-15,Rakhine,Maungdaw,Nyaung Chung,20.809099,92.398293,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,390.0,0.2111
2008-04-15,Rakhine,Maungdaw,Nyaung Chung,20.809099,92.398293,oil and fats,Oil (palm),L,actual,Retail,MMK,1740.0,0.9417
2008-04-15,Rakhine,Maungdaw,Nyaung Chung,20.809099,92.398293,pulses and nuts,Chickpeas (local),KG,actual,Retail,MMK,300.0,0.1624
2008-04-15,Rakhine,Maungdaw,Taung Bazzar,21.00514,92.507,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,400.0,0.2165
2008-04-15,Rakhine,Maungdaw,Taung Bazzar,21.00514,92.507,oil and fats,Oil (palm),L,actual,Retail,MMK,1720.0,0.9309
2008-04-15,Rakhine,Maungdaw,Taung Bazzar,21.00514,92.507,pulses and nuts,Chickpeas (local),KG,actual,Retail,MMK,300.0,0.1624
2008-04-15,Rakhine,Maungdaw,Taung Pyo Let Wai,21.2,92.2,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,500.0,0.2706
2008-04-15,Rakhine,Maungdaw,Taung Pyo Let Wai,21.2,92.2,oil and fats,Oil (palm),L,actual,Retail,MMK,2400.0,1.2989
2008-04-15,Rakhine,Maungdaw,Taung Pyo Let Wai,21.2,92.2,pulses and nuts,Chickpeas (local),KG,actual,Retail,MMK,650.0,0.3518
2008-04-15,Rakhine,Mrauk-U,Kha Mauck Siek,20.674,93.26,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,500.0,0.2706
2008-04-15,Rakhine,Mrauk-U,Kha Mauck Siek,20.674,93.26,oil and fats,Oil (palm),L,actual,Retail,MMK,2300.0,1.2447
2008-04-15,Rakhine,Mrauk-U,Kha Mauck Siek,20.674,93.26,pulses and nuts,Chickpeas (local),KG,actual,Retail,MMK,600.0,0.3247
2008-04-15,Rakhine,Sittwe,Rathedaung,20.4788089999999,92.7562099999999,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,420.0,0.2273
2008-04-15,Rakhine,Sittwe,Rathedaung,20.4788089999999,92.7562099999999,oil and fats,Oil (palm),L,actual,Retail,MMK,1740.0,0.9417
2008-04-15,Rakhine,Sittwe,Rathedaung,20.4788089999999,92.7562099999999,pulses and nuts,Chickpeas (local),KG,actual,Retail,MMK,300.0,0.1624
2008-04-15,Rakhine,Sittwe,Zedi Pyin,20.575781,92.670403,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,400.0,0.2165
2008-04-15,Rakhine,Sittwe,Zedi Pyin,20.575781,92.670403,oil and fats,Oil (palm),L,actual,Retail,MMK,1740.0,0.9417
2008-04-15,Rakhine,Sittwe,Zedi Pyin,20.575781,92.670403,pulses and nuts,Chickpeas (local),KG,actual,Retail,MMK,300.0,0.1624
2008-04-15,Shan (North),Hopang,Kaung Ming Sang,22.967,98.967,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,416.7,0.2255
2008-04-15,Shan (North),Hopang,Kaung Ming Sang,22.967,98.967,vegetables and fruits,Onions,KG,actual,Retail,MMK,595.29,0.3222
2008-04-15,Shan (North),Hopang,Long Tan,22.906,99.368,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,446.47,0.2416
2008-04-15,Shan (North),Hopang,Long Tan,22.906,99.368,vegetables and fruits,Onions,KG,actual,Retail,MMK,744.12,0.4027
2008-04-15,Shan (North),Kyaukme,Man Pan,22.290461,97.776077,cereals and tubers,Maize,KG,actual,Retail,MMK,242.42,0.1312
2008-04-15,Shan (North),Kyaukme,Man Pan,22.290461,97.776077,cereals and tubers,Potatoes,KG,actual,Retail,MMK,484.85,0.2624
2008-04-15,Shan (North),Kyaukme,Man Pan,22.290461,97.776077,cereals and tubers,Rice (high quality),KG,actual,Retail,MMK,500.0,0.2706
2008-04-15,Shan (North),Kyaukme,Man Pan,22.290461,97.776077,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,450.0,0.2435
2008-04-15,Shan (North),Kyaukme,Man Pan,22.290461,97.776077,oil and fats,Oil (palm),L,actual,Retail,MMK,2424.24,1.312
2008-04-15,Shan (North),Kyaukme,Man Pan,22.290461,97.776077,pulses and nuts,Soybeans,KG,actual,Retail,MMK,1212.12,0.656
2008-04-15,Shan (North),Kyaukme,Man Pan,22.290461,97.776077,vegetables and fruits,Garlic,KG,actual,Retail,MMK,363.64,0.1968
2008-04-15,Shan (North),Kyaukme,Man Pan,22.290461,97.776077,vegetables and fruits,Onions,KG,actual,Retail,MMK,909.09,0.492
2008-04-15,Shan (North),Kyaukme,Manton,23.25201,97.12402,cereals and tubers,Maize,KG,actual,Retail,MMK,484.85,0.2624
2008-04-15,Shan (North),Kyaukme,Manton,23.25201,97.12402,cereals and tubers,Potatoes,KG,actual,Retail,MMK,424.24,0.2296
2008-04-15,Shan (North),Kyaukme,Manton,23.25201,97.12402,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,750.0,0.4059
2008-04-15,Shan (North),Kyaukme,Manton,23.25201,97.12402,oil and fats,Oil (palm),L,actual,Retail,MMK,3030.3,1.64
2008-04-15,Shan (North),Kyaukme,Manton,23.25201,97.12402,pulses and nuts,Soybeans,KG,actual,Retail,MMK,727.27,0.3936
2008-04-15,Shan (North),Kyaukme,Manton,23.25201,97.12402,vegetables and fruits,Garlic,KG,actual,Retail,MMK,909.09,0.492
2008-04-15,Shan (North),Kyaukme,Manton,23.25201,97.12402,vegetables and fruits,Onions,KG,actual,Retail,MMK,909.09,0.492
2008-04-15,Shan (North),Lashio,Lashio Market,22.9333333,97.75,cereals and tubers,Potatoes,KG,actual,Retail,MMK,363.64,0.1968
2008-04-15,Shan (North),Lashio,Lashio Market,22.9333333,97.75,cereals and tubers,Rice (high quality),KG,actual,Retail,MMK,850.0,0.46
2008-04-15,Shan (North),Lashio,Lashio Market,22.9333333,97.75,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,450.0,0.2435
2008-04-15,Shan (North),Lashio,Lashio Market,22.9333333,97.75,miscellaneous food,Salt,KG,actual,Retail,MMK,727.27,0.3936
2008-04-15,Shan (North),Lashio,Lashio Market,22.9333333,97.75,pulses and nuts,Soybeans,KG,actual,Retail,MMK,727.27,0.3936
2008-04-15,Shan (North),Lashio,Lashio Market,22.9333333,97.75,vegetables and fruits,Onions,KG,actual,Retail,MMK,424.24,0.2296
2008-04-15,Shan (North),Matman,Pang Kham,22.20932,99.15204,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,446.47,0.2416
2008-04-15,Shan (North),Matman,Pang Kham,22.20932,99.15204,vegetables and fruits,Onions,KG,actual,Retail,MMK,744.12,0.4027
2008-04-15,Shan (North),Matman,Pang Yang,22.12814,98.79602,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,327.41,0.1772
2008-04-15,Shan (North),Matman,Pang Yang,22.12814,98.79602,vegetables and fruits,Onions,KG,actual,Retail,MMK,892.94,0.4833
2008-04-15,Shan (South),Taunggyi,Hsihseng,20.15702,97.2511,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,380.0,0.2057
2008-04-15,Shan (South),Taunggyi,Hsihseng,20.15702,97.2511,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MMK,2424.24,1.312
2008-04-15,Shan (South),Taunggyi,Hsihseng,20.15702,97.2511,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,MMK,3636.36,1.968
2008-04-15,Shan (South),Taunggyi,Hsihseng,20.15702,97.2511,"meat, fish and eggs",Meat (pork),KG,actual,Retail,MMK,4848.48,2.624
2008-04-15,Shan (South),Taunggyi,Hsihseng,20.15702,97.2511,vegetables and fruits,Garlic,KG,actual,Retail,MMK,424.24,0.2296
2008-04-15,Shan (South),Taunggyi,Taunggyi,20.7833333,97.0333333,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,400.0,0.2165
2008-04-15,Shan (South),Taunggyi,Taunggyi,20.7833333,97.0333333,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MMK,3272.73,1.7712
2008-04-15,Shan (South),Taunggyi,Taunggyi,20.7833333,97.0333333,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,MMK,4242.42,2.296
2008-04-15,Shan (South),Taunggyi,Taunggyi,20.7833333,97.0333333,"meat, fish and eggs",Meat (pork),KG,actual,Retail,MMK,3636.36,1.968
2008-04-15,Shan (South),Taunggyi,Taunggyi,20.7833333,97.0333333,miscellaneous food,Salt,KG,actual,Retail,MMK,151.52,0.082
2008-04-15,Shan (South),Taunggyi,Taunggyi,20.7833333,97.0333333,vegetables and fruits,Garlic,KG,actual,Retail,MMK,727.27,0.3936
2008-05-15,Kachin,Myitkyina,Garayang,25.701,97.931,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,400.0,0.2165
2008-05-15,Kachin,Myitkyina,Nam San Yang,24.869,97.52,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,700.0,0.3788
2008-05-15,Kachin,Myitkyina,Nam San Yang,24.869,97.52,vegetables and fruits,Onions,KG,actual,Retail,MMK,1300.0,0.7035
2008-05-15,Kachin,Myitkyina,Sadung,25.39215,97.90421,cereals and tubers,Potatoes,KG,actual,Retail,MMK,650.0,0.3518
2008-05-15,Kachin,Myitkyina,Sadung,25.39215,97.90421,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,650.0,0.3518
2008-05-15,Kachin,Myitkyina,Sadung,25.39215,97.90421,vegetables and fruits,Onions,KG,actual,Retail,MMK,750.0,0.4059
2008-05-15,Kachin,Myitkyina,Sadung,25.39215,97.90421,vegetables and fruits,Tomatoes,KG,actual,Retail,MMK,1298.0,0.7025
2008-05-15,Magway,Magway,Magway,20.15,94.9166667,cereals and tubers,Potatoes,KG,actual,Retail,MMK,363.64,0.1968
2008-05-15,Magway,Magway,Magway,20.15,94.9166667,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,687.5,0.3721
2008-05-15,Magway,Magway,Magway,20.15,94.9166667,vegetables and fruits,Tomatoes,KG,actual,Retail,MMK,363.64,0.1968
2008-05-15,Magway,Magway,Yenanchaung,20.45942,94.871,cereals and tubers,Potatoes,KG,actual,Retail,MMK,484.85,0.2624
2008-05-15,Magway,Magway,Yenanchaung,20.45942,94.871,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,800.0,0.433
2008-05-15,Magway,Magway,Yenanchaung,20.45942,94.871,vegetables and fruits,Tomatoes,KG,actual,Retail,MMK,484.85,0.2624
2008-05-15,Magway,Pakokku,Pakhangyi,21.53711,95.20402,cereals and tubers,Potatoes,KG,actual,Retail,MMK,363.64,0.1968
2008-05-15,Magway,Pakokku,Pakhangyi,21.53711,95.20402,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,841.67,0.4555
2008-05-15,Magway,Pakokku,Pakhangyi,21.53711,95.20402,vegetables and fruits,Tomatoes,KG,actual,Retail,MMK,606.06,0.328
2008-05-15,Rakhine,Maungdaw,Alel Than Kyaw,20.68022,92.443343,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,480.0,0.2598
2008-05-15,Rakhine,Maungdaw,Alel Than Kyaw,20.68022,92.443343,oil and fats,Oil (palm),L,actual,Retail,MMK,2200.0,1.1906
2008-05-15,Rakhine,Maungdaw,Alel Than Kyaw,20.68022,92.443343,pulses and nuts,Chickpeas (local),KG,actual,Retail,MMK,450.0,0.2435
2008-05-15,Rakhine,Maungdaw,Buthidaung,20.8700009999999,92.5274509999999,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,500.0,0.2706
2008-05-15,Rakhine,Maungdaw,Buthidaung,20.8700009999999,92.5274509999999,oil and fats,Oil (palm),L,actual,Retail,MMK,2000.0,1.0824
2008-05-15,Rakhine,Maungdaw,Buthidaung,20.8700009999999,92.5274509999999,pulses and nuts,Chickpeas (local),KG,actual,Retail,MMK,600.0,0.3247
2008-05-15,Rakhine,Maungdaw,Kyein Chung,21.087561,92.339241,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,500.0,0.2706
2008-05-15,Rakhine,Maungdaw,Kyein Chung,21.087561,92.339241,oil and fats,Oil (palm),L,actual,Retail,MMK,2000.0,1.0824
2008-05-15,Rakhine,Maungdaw,Kyein Chung,21.087561,92.339241,pulses and nuts,Chickpeas (local),KG,actual,Retail,MMK,400.0,0.2165
2008-05-15,Rakhine,Maungdaw,Maungdaw,20.82112,92.37133,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,460.0,0.2489
2008-05-15,Rakhine,Maungdaw,Maungdaw,20.82112,92.37133,oil and fats,Oil (palm),L,actual,Retail,MMK,2000.0,1.0824
2008-05-15,Rakhine,Maungdaw,Maungdaw,20.82112,92.37133,pulses and nuts,Chickpeas (local),KG,actual,Retail,MMK,450.0,0.2435
2008-05-15,Rakhine,Maungdaw,Myin Hlut,20.614149,92.515717,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,450.0,0.2435
2008-05-15,Rakhine,Maungdaw,Myin Hlut,20.614149,92.515717,oil and fats,Oil (palm),L,actual,Retail,MMK,2000.0,1.0824
2008-05-15,Rakhine,Maungdaw,Myin Hlut,20.614149,92.515717,pulses and nuts,Chickpeas (local),KG,actual,Retail,MMK,400.0,0.2165
2008-05-15,Rakhine,Maungdaw,Nyaung Chung,20.809099,92.398293,cereals and tubers,Rice (low quality),KG,actual,Retail,MMK,500.0,0.2706
2008-05-15,Rakhine,Maungdaw,Nyaung Chung,20.809099,92.398293,oil and fats,Oil (palm),L,actual,Retail,MMK,2200.0,1.1906
2008-05-15,Rakhine,Maungdaw,Nyaung Chung,20.809099,92.398293,pulses and nuts,Chickpeas (local),KG,actual,Retail,MMK,330.0,0.1786
